layer,output_norm,t2_emb_norm
1,17.363088607788086,4.374461650848389
1,17.363088607788086,4.374461650848389
1,17.67409896850586,4.374461650848389
1,17.67409896850586,4.374461650848389
1,17.579421997070312,4.374461650848389
1,17.579421997070312,4.374461650848389
1,17.361690521240234,4.374461650848389
1,17.361690521240234,4.374461650848389
1,17.4743709564209,4.374461650848389
1,18.01727867126465,4.374217510223389
1,18.089567184448242,4.373968124389648
1,18.08147621154785,4.373701095581055
1,17.9332275390625,4.373498439788818
1,17.8563289642334,4.373297214508057
1,17.957550048828125,4.373090744018555
1,17.483449935913086,4.3729472160339355
1,17.786373138427734,4.372781276702881
1,17.85205841064453,4.372581958770752
1,17.612768173217773,4.372361183166504
1,17.521547317504883,4.3721232414245605
1,17.839981079101562,4.371884346008301
1,17.672008514404297,4.371679782867432
1,17.97695541381836,4.371540546417236
1,17.420528411865234,4.371352672576904
1,17.839832305908203,4.371153831481934
1,17.971805572509766,4.3709588050842285
1,17.84199333190918,4.370693683624268
1,17.698312759399414,4.370420932769775
1,17.807674407958984,4.370127201080322
1,17.53303337097168,4.369790554046631
1,17.330652236938477,4.369434833526611
1,17.40300178527832,4.369195461273193
1,17.7036190032959,4.369019031524658
1,18.15509605407715,4.36890983581543
1,17.918790817260742,4.368732452392578
1,17.810440063476562,4.368509769439697
1,17.64055824279785,4.368321895599365
1,17.354219436645508,4.368175506591797
1,17.261106491088867,4.368070602416992
1,17.31108283996582,4.367973804473877
1,17.2934627532959,4.367810249328613
1,17.49875831604004,4.367620468139648
1,17.53047752380371,4.367391586303711
1,17.401220321655273,4.36713981628418
1,16.9112606048584,4.366835594177246
1,17.3586483001709,4.3665995597839355
1,16.99739646911621,4.366420745849609
1,17.22439193725586,4.366269111633301
1,16.6550235748291,4.366105556488037
1,16.896865844726562,4.366105556488037
1,16.770044326782227,4.366105556488037
1,17.008819580078125,4.366105556488037
1,16.86811637878418,4.366106033325195
1,16.51845932006836,4.366105556488037
1,16.51845932006836,4.366105556488037
1,16.537443161010742,4.366105556488037
1,16.537443161010742,4.366105556488037
1,16.918861389160156,4.366105556488037
1,16.918861389160156,4.366105556488037
1,16.869365692138672,4.366105556488037
1,16.869365692138672,4.366105556488037
1,16.54038429260254,4.366105556488037
1,16.54038429260254,4.366105556488037
1,17.22913360595703,4.366105556488037
1,16.930946350097656,4.365939140319824
1,17.266077041625977,4.365765571594238
1,16.59143829345703,4.365537643432617
1,17.125957489013672,4.365360260009766
1,16.869478225708008,4.365251541137695
1,17.010347366333008,4.365149974822998
1,16.98204231262207,4.365015506744385
1,16.83861541748047,4.364779472351074
1,17.092864990234375,4.364541530609131
1,16.607542037963867,4.364334583282471
1,16.862396240234375,4.3642048835754395
1,17.072355270385742,4.364139080047607
1,17.446786880493164,4.364038944244385
1,17.297100067138672,4.363894939422607
1,16.975749969482422,4.363657474517822
1,17.11046028137207,4.363408088684082
1,16.36178970336914,4.363107204437256
1,16.649005889892578,4.36289119720459
1,16.363792419433594,4.362740516662598
1,16.64599609375,4.3626275062561035
1,16.506919860839844,4.362466335296631
1,16.734973907470703,4.362258434295654
1,16.674100875854492,4.361974239349365
1,16.759977340698242,4.3616533279418945
1,16.32240104675293,4.361345291137695
1,16.43132781982422,4.36109733581543
1,16.484859466552734,4.360929489135742
1,16.817752838134766,4.360811233520508
1,16.99909019470215,4.360715866088867
1,16.991405487060547,4.360628604888916
1,17.384979248046875,4.360438346862793
1,16.823749542236328,4.360170841217041
1,17.053050994873047,4.359803199768066
1,16.55759048461914,4.3593902587890625
1,16.716957092285156,4.359012603759766
1,16.687936782836914,4.358829975128174
1,16.61170768737793,4.358795166015625
1,16.9881591796875,4.358758449554443
1,17.050640106201172,4.358735084533691
1,16.91370964050293,4.3586344718933105
1,17.12866973876953,4.3586344718933105
1,17.035127639770508,4.3586344718933105
1,17.223329544067383,4.3586344718933105
1,17.173484802246094,4.3586344718933105
1,16.681272506713867,4.3586344718933105
1,16.681272506713867,4.3586344718933105
1,16.780696868896484,4.3586344718933105
1,16.780696868896484,4.3586344718933105
1,17.160924911499023,4.3586344718933105
1,17.160924911499023,4.3586344718933105
1,17.082122802734375,4.3586344718933105
1,17.082122802734375,4.3586344718933105
1,16.823793411254883,4.3586344718933105
1,16.823793411254883,4.3586344718933105
1,17.37586784362793,4.3586344718933105
1,17.380157470703125,4.358471393585205
1,16.9509334564209,4.358246326446533
1,16.668716430664062,4.357941150665283
1,16.142135620117188,4.357579231262207
1,16.279375076293945,4.3572492599487305
1,16.83001136779785,4.357006549835205
1,16.777936935424805,4.356882572174072
1,16.751235961914062,4.356740474700928
1,17.56744956970215,4.356564998626709
1,17.5483341217041,4.356348514556885
1,17.481618881225586,4.356138706207275
1,16.93309783935547,4.355921268463135
1,17.124147415161133,4.355658054351807
1,16.88109016418457,4.355371475219727
1,17.107723236083984,4.355113506317139
1,17.15986442565918,4.3548808097839355
1,17.398799896240234,4.354648590087891
1,17.327390670776367,4.354370594024658
1,17.383562088012695,4.354095458984375
1,17.512643814086914,4.353884220123291
1,17.096446990966797,4.353642463684082
1,17.00225830078125,4.353344917297363
1,17.178442001342773,4.353044033050537
1,17.35371971130371,4.352725982666016
1,17.03473472595215,4.352449417114258
1,17.045658111572266,4.352173805236816
1,17.365129470825195,4.351983070373535
1,17.321666717529297,4.351836681365967
1,17.00410270690918,4.351677417755127
1,17.144779205322266,4.351577281951904
1,16.662567138671875,4.351321220397949
1,16.823572158813477,4.350996017456055
1,16.57227325439453,4.350747585296631
1,16.04126739501953,4.350534439086914
1,16.189931869506836,4.350417137145996
1,16.423500061035156,4.350358009338379
1,16.716524124145508,4.350385665893555
1,16.732995986938477,4.350313186645508
1,16.764286041259766,4.350101470947266
1,16.223276138305664,4.349826812744141
1,16.46560287475586,4.349826812744141
1,16.394672393798828,4.349826812744141
1,16.569358825683594,4.349826812744141
1,16.503873825073242,4.349827289581299
1,15.97719955444336,4.349826812744141
1,15.97719955444336,4.349826812744141
1,16.090579986572266,4.349826812744141
1,16.090579986572266,4.349826812744141
1,16.543306350708008,4.349826812744141
1,16.543306350708008,4.349826812744141
1,16.36256980895996,4.349826812744141
1,16.36256980895996,4.349826812744141
1,16.107919692993164,4.349826812744141
1,16.107919692993164,4.349826812744141
1,16.568675994873047,4.349826812744141
1,16.54799461364746,4.349545478820801
1,16.163768768310547,4.349210739135742
1,16.258731842041016,4.348926544189453
1,16.29444694519043,4.348727226257324
1,15.940850257873535,4.348595142364502
1,15.7371826171875,4.3484110832214355
1,15.983644485473633,4.348266124725342
1,16.20978355407715,4.34815788269043
1,16.323509216308594,4.347964763641357
1,15.793732643127441,4.347651481628418
1,16.34339714050293,4.34732723236084
1,16.248777389526367,4.347001552581787
1,15.989948272705078,4.3466668128967285
1,15.903753280639648,4.346334457397461
1,15.989873886108398,4.346075057983398
1,16.144392013549805,4.3458380699157715
1,16.386077880859375,4.345641613006592
1,16.07616424560547,4.345461368560791
1,16.28179931640625,4.345271110534668
1,16.13448143005371,4.3450026512146
1,16.051443099975586,4.344727993011475
1,16.210363388061523,4.344429016113281
1,16.09547233581543,4.344203472137451
1,15.67282772064209,4.343991756439209
1,16.280193328857422,4.343798637390137
1,16.31907081604004,4.343645095825195
1,15.940773010253906,4.343560218811035
1,15.729692459106445,4.343356132507324
1,16.396821975708008,4.3431854248046875
1,16.0128173828125,4.342947483062744
1,15.746774673461914,4.3426713943481445
1,16.038747787475586,4.342404365539551
1,15.506965637207031,4.342214584350586
1,15.502447128295898,4.342000484466553
1,16.153644561767578,4.341872215270996
1,16.09052848815918,4.341734886169434
1,16.68121910095215,4.341513633728027
1,15.79664421081543,4.341269016265869
1,15.756441116333008,4.341020107269287
1,15.379685401916504,4.340786933898926
1,15.603599548339844,4.340786933898926
1,15.440543174743652,4.340786933898926
1,15.597443580627441,4.340786933898926
1,15.56512451171875,4.340786933898926
1,15.080099105834961,4.340786933898926
1,15.080099105834961,4.340786933898926
1,15.111149787902832,4.340786933898926
1,15.111149787902832,4.340786933898926
1,15.6425142288208,4.340786933898926
1,15.6425142288208,4.340786933898926
1,15.475682258605957,4.340786933898926
1,15.475682258605957,4.340786933898926
1,15.166425704956055,4.340786933898926
1,15.166425704956055,4.340786933898926
1,16.117008209228516,4.340786933898926
1,15.934823989868164,4.340528964996338
1,15.53530216217041,4.340282917022705
