layer,output_norm,t1_emb_norm
2,29.649229049682617,3.2304012775421143
0,17.621782302856445,5.693145751953125
1,23.137479782104492,4.412757873535156
2,29.59661293029785,3.2302353382110596
0,16.881452560424805,5.651725769042969
1,22.54091453552246,4.412657260894775
2,29.244651794433594,3.2300851345062256
0,16.958984375,5.479418754577637
1,22.592620849609375,4.412549018859863
2,29.17087173461914,3.2299139499664307
0,16.143835067749023,5.678011417388916
1,22.06614112854004,4.412456512451172
2,28.84575653076172,3.2297885417938232
0,17.13483238220215,6.108559608459473
1,23.221261978149414,4.412392616271973
2,30.187849044799805,3.2296760082244873
0,16.932588577270508,5.901739120483398
1,22.915172576904297,4.4123430252075195
2,29.804729461669922,3.229567050933838
0,16.104482650756836,5.568093776702881
1,22.180809020996094,4.412314414978027
2,29.194677352905273,3.2294559478759766
0,16.84661293029785,5.422462463378906
1,22.683897018432617,4.412291049957275
2,29.409706115722656,3.2293477058410645
0,16.120723724365234,5.647952556610107
1,22.259780883789062,4.412278652191162
2,29.434005737304688,3.229224681854248
0,16.253755569458008,5.954046249389648
1,22.68807029724121,4.41226053237915
2,29.92350959777832,3.229085922241211
0,16.8214054107666,6.034400939941406
1,22.811140060424805,4.4122209548950195
2,30.17722511291504,3.2289340496063232
0,16.76613998413086,6.118436813354492
1,22.61996078491211,4.4121832847595215
2,29.814088821411133,3.2287826538085938
